timestamp,elapsed_time,temperature,x_m,y_m,z_m,x_mm,y_mm,z_mm,count,flag
2025-12-03T11:47:43.236602,0.0006127357482910156,29.1627952,-2.1457672119140625e-06,-5.2928924560546875e-05,3.361701965332031e-05,-0.0021457672119140625,-0.052928924560546875,0.03361701965332031,1,0
2025-12-03T11:47:43.236773,0.0006127357482910156,29.1627952,-2.1457672119140625e-06,-5.2928924560546875e-05,3.337860107421875e-05,-0.0021457672119140625,-0.052928924560546875,0.03337860107421875,2,0
2025-12-03T11:47:43.236825,0.0006127357482910156,29.1627952,-1.9073486328125e-06,-5.269050598144531e-05,3.361701965332031e-05,-0.0019073486328125,-0.05269050598144531,0.03361701965332031,3,0
2025-12-03T11:47:43.236982,0.0006127357482910156,29.1627952,-2.1457672119140625e-06,-5.269050598144531e-05,3.337860107421875e-05,-0.0021457672119140625,-0.05269050598144531,0.03337860107421875,0,0
2025-12-03T11:47:43.237015,0.0006127357482910156,29.1627952,-2.1457672119140625e-06,-5.269050598144531e-05,3.361701965332031e-05,-0.0021457672119140625,-0.05269050598144531,0.03361701965332031,1,0
2025-12-03T11:47:43.237037,0.0006127357482910156,29.1627952,-2.1457672119140625e-06,-5.269050598144531e-05,3.337860107421875e-05,-0.0021457672119140625,-0.05269050598144531,0.03337860107421875,2,0
2025-12-03T11:47:43.237057,0.0006127357482910156,29.1627952,-1.9073486328125e-06,-5.269050598144531e-05,3.337860107421875e-05,-0.0019073486328125,-0.05269050598144531,0.03337860107421875,3,0
2025-12-03T11:47:43.237077,0.0006127357482910156,29.1627952,-1.9073486328125e-06,-5.245208740234375e-05,3.337860107421875e-05,-0.0019073486328125,-0.05245208740234375,0.03337860107421875,0,0
2025-12-03T11:47:43.237096,0.0006127357482910156,29.1627952,-1.6689300537109375e-06,-5.269050598144531e-05,3.337860107421875e-05,-0.0016689300537109375,-0.05269050598144531,0.03337860107421875,1,0
2025-12-03T11:47:43.237116,0.0006127357482910156,29.1627952,-1.6689300537109375e-06,-5.269050598144531e-05,3.337860107421875e-05,-0.0016689300537109375,-0.05269050598144531,0.03337860107421875,2,0
2025-12-03T11:47:43.237136,0.0006127357482910156,29.1627952,-1.6689300537109375e-06,-5.2928924560546875e-05,3.337860107421875e-05,-0.0016689300537109375,-0.052928924560546875,0.03337860107421875,3,0
2025-12-03T11:47:43.237156,0.0006127357482910156,29.1627952,-1.430511474609375e-06,-5.2928924560546875e-05,3.361701965332031e-05,-0.001430511474609375,-0.052928924560546875,0.03361701965332031,0,0
2025-12-03T11:47:43.237177,0.0006127357482910156,29.1627952,-1.430511474609375e-06,-5.316734313964844e-05,3.337860107421875e-05,-0.001430511474609375,-0.05316734313964844,0.03337860107421875,1,0
2025-12-03T11:47:43.237197,0.0006127357482910156,29.1627952,-1.1920928955078125e-06,-5.316734313964844e-05,3.361701965332031e-05,-0.0011920928955078125,-0.05316734313964844,0.03361701965332031,2,0
2025-12-03T11:47:43.237218,0.0006127357482910156,29.1627952,-9.5367431640625e-07,-5.340576171875e-05,3.361701965332031e-05,-0.00095367431640625,-0.05340576171875,0.03361701965332031,3,0
2025-12-03T11:47:43.237237,0.0006127357482910156,29.1627952,-7.152557373046875e-07,-5.340576171875e-05,3.409385681152344e-05,-0.0007152557373046875,-0.05340576171875,0.03409385681152344,0,0
2025-12-03T11:47:43.237257,0.0006127357482910156,29.1627952,-4.76837158203125e-07,-5.364418029785156e-05,3.4332275390625e-05,-0.000476837158203125,-0.05364418029785156,0.034332275390625,1,0
2025-12-03T11:47:43.237277,0.0006127357482910156,29.1627952,-4.76837158203125e-07,-5.3882598876953125e-05,3.4332275390625e-05,-0.000476837158203125,-0.053882598876953125,0.034332275390625,2,0
2025-12-03T11:47:43.237297,0.0006127357482910156,29.1627952,-4.76837158203125e-07,-5.3882598876953125e-05,3.457069396972656e-05,-0.000476837158203125,-0.053882598876953125,0.03457069396972656,3,0
2025-12-03T11:47:43.237317,0.0006127357482910156,29.1627952,0.0,-5.412101745605469e-05,3.4809112548828125e-05,0.0,-0.05412101745605469,0.034809112548828125,0,0
2025-12-03T11:47:43.237336,0.0006127357482910156,29.1627952,0.0,-5.435943603515625e-05,3.504753112792969e-05,0.0,-0.05435943603515625,0.03504753112792969,1,0
2025-12-03T11:47:43.237381,0.0006127357482910156,29.1627952,2.384185791015625e-07,-5.435943603515625e-05,3.4809112548828125e-05,0.0002384185791015625,-0.05435943603515625,0.034809112548828125,2,0
2025-12-03T11:47:43.237404,0.0006127357482910156,29.1627952,7.152557373046875e-07,-5.459785461425781e-05,3.4809112548828125e-05,0.0007152557373046875,-0.05459785461425781,0.034809112548828125,3,0
2025-12-03T11:47:43.237423,0.0006127357482910156,29.1627952,9.5367431640625e-07,-5.459785461425781e-05,3.4809112548828125e-05,0.00095367431640625,-0.05459785461425781,0.034809112548828125,0,0
2025-12-03T11:47:43.237443,0.0006127357482910156,29.1627952,1.1920928955078125e-06,-5.459785461425781e-05,3.4809112548828125e-05,0.0011920928955078125,-0.05459785461425781,0.034809112548828125,1,0
2025-12-03T11:47:43.237463,0.0006127357482910156,29.1627952,1.1920928955078125e-06,-5.4836273193359375e-05,3.504753112792969e-05,0.0011920928955078125,-0.054836273193359375,0.03504753112792969,2,0
2025-12-03T11:47:43.237483,0.0006127357482910156,29.1627952,1.6689300537109375e-06,-5.4836273193359375e-05,3.504753112792969e-05,0.0016689300537109375,-0.054836273193359375,0.03504753112792969,3,0
