# Raw displacement data packets
# Format: packet_number, timestamp, elapsed_time, hex_bytes
# Packet size: 13 bytes
# Baud rate: 460800
# Collection started: 2025-12-03T11:57:03.200808
#
0,2025-12-03T11:57:05.203391,0.000735,80 06 00 FF FF DB FF FF D0 00 00 25 0D
1,2025-12-03T11:57:05.203812,0.000735,80 06 01 FF FF DA FF FF D0 00 00 27 0D
2,2025-12-03T11:57:05.203921,0.000735,80 06 02 FF FF DA FF FF D0 00 00 27 0D
3,2025-12-03T11:57:05.204176,0.000735,80 06 03 FF FF DB FF FF D0 00 00 26 0D
4,2025-12-03T11:57:05.204283,0.000735,80 06 00 FF FF DB FF FF CE 00 00 26 0D
5,2025-12-03T11:57:05.204489,0.000735,80 06 01 FF FF DD FF FF CE 00 00 26 0D
6,2025-12-03T11:57:05.204537,0.000735,80 06 02 FF FF DE FF FF CD 00 00 26 0D
7,2025-12-03T11:57:05.204580,0.000735,80 06 03 FF FF E0 FF FF CC 00 00 26 0D
8,2025-12-03T11:57:05.204624,0.000735,80 06 00 FF FF E1 FF FF CA 00 00 26 0D
9,2025-12-03T11:57:05.204658,0.000735,80 06 01 FF FF E0 FF FF C9 00 00 27 0D
10,2025-12-03T11:57:05.204691,0.000735,80 06 02 FF FF E1 FF FF C8 00 00 27 0D
11,2025-12-03T11:57:05.204723,0.000735,80 06 03 FF FF E0 FF FF C7 00 00 28 0D
12,2025-12-03T11:57:05.204756,0.000735,80 06 00 FF FF DF FF FF C7 00 00 28 0D
13,2025-12-03T11:57:05.204788,0.000735,80 06 01 FF FF DE FF FF C8 00 00 29 0D
14,2025-12-03T11:57:05.204820,0.000735,80 06 02 FF FF DD FF FF C8 00 00 29 0D
15,2025-12-03T11:57:05.204852,0.000735,80 06 03 FF FF DC FF FF C9 00 00 2B 0D
16,2025-12-03T11:57:05.204886,0.000735,80 06 00 FF FF DC FF FF C9 00 00 2A 0D
17,2025-12-03T11:57:05.204919,0.000735,80 06 01 FF FF DC FF FF CA 00 00 2A 0D
18,2025-12-03T11:57:05.204950,0.000735,80 06 02 FF FF DC FF FF CB 00 00 29 0D
19,2025-12-03T11:57:05.204982,0.000735,80 06 03 FF FF DD FF FF CC 00 00 28 0D
20,2025-12-03T11:57:05.205016,0.000735,80 06 00 FF FF DD FF FF CD 00 00 26 0D
21,2025-12-03T11:57:05.205057,0.000735,80 06 01 FF FF DE FF FF CE 00 00 23 0D
22,2025-12-03T11:57:05.205080,0.000735,80 06 02 FF FF DF FF FF CE 00 00 23 0D
23,2025-12-03T11:57:05.205100,0.000735,80 06 03 FF FF E0 FF FF CE 00 00 20 0D
24,2025-12-03T11:57:05.205120,0.000735,80 06 00 FF FF DF FF FF CE 00 00 20 0D
25,2025-12-03T11:57:05.205141,0.000735,80 06 01 FF FF E0 FF FF CF 00 00 1F 0D
26,2025-12-03T11:57:05.205161,0.000735,80 06 02 FF FF E1 FF FF D0 00 00 1F 0D
27,2025-12-03T11:57:05.205183,0.000735,80 06 03 FF FF E1 FF FF D0 00 00 1F 0D
28,2025-12-03T11:57:05.205203,0.000735,80 06 00 FF FF E1 FF FF CF 00 00 21 0D
29,2025-12-03T11:57:05.205225,0.000735,80 06 01 FF FF E0 FF FF D0 00 00 22 0D
30,2025-12-03T11:57:05.205245,0.000735,80 06 02 FF FF E0 FF FF D1 00 00 24 0D
31,2025-12-03T11:57:05.205267,0.000735,80 06 03 FF FF DF FF FF D1 00 00 24 0D
32,2025-12-03T11:57:05.205287,0.000735,80 06 00 FF FF DE FF FF D2 00 00 25 0D
33,2025-12-03T11:57:05.205308,0.000735,80 06 01 FF FF DD FF FF D3 00 00 24 0D
34,2025-12-03T11:57:05.205342,0.000735,80 06 02 FF FF DD FF FF D4 00 00 24 0D
35,2025-12-03T11:57:05.205379,0.000735,80 06 03 FF FF DE FF FF D5 00 00 22 0D
36,2025-12-03T11:57:05.205417,0.000735,80 06 00 FF FF DE FF FF D7 00 00 20 0D
37,2025-12-03T11:57:05.205454,0.000735,80 06 01 FF FF DE FF FF D8 00 00 1C 0D
38,2025-12-03T11:57:05.205492,0.000735,80 06 02 FF FF DE FF FF DC 00 00 1A 0D
39,2025-12-03T11:57:05.205529,0.000735,80 06 03 FF FF DD FF FF DE 00 00 16 0D
40,2025-12-03T11:57:05.205568,0.000735,80 06 00 FF FF DD FF FF DF 00 00 13 0D
41,2025-12-03T11:57:05.205607,0.000735,80 06 01 FF FF DD FF FF E2 00 00 10 0D
42,2025-12-03T11:57:05.205672,0.000735,80 06 02 FF FF DE FF FF E3 00 00 0E 0D
43,2025-12-03T11:57:05.205713,0.000735,80 06 03 FF FF DF FF FF E3 00 00 0C 0D
44,2025-12-03T11:57:05.205752,0.000735,80 06 00 FF FF E0 FF FF E3 00 00 0C 0D
45,2025-12-03T11:57:05.205790,0.000735,80 06 01 FF FF E1 FF FF E3 00 00 0C 0D
46,2025-12-03T11:57:05.205827,0.000735,80 06 02 FF FF E1 FF FF E4 00 00 0D 0D
47,2025-12-03T11:57:05.205866,0.000735,80 06 03 FF FF DF FF FF E4 00 00 0E 0D
48,2025-12-03T11:57:05.205904,0.000735,80 06 00 FF FF DE FF FF E5 00 00 10 0D
49,2025-12-03T11:57:05.205940,0.000735,80 06 01 FF FF DC FF FF E6 00 00 11 0D
50,2025-12-03T11:57:05.206001,0.000735,80 06 02 FF FF DA FF FF E6 00 00 12 0D
51,2025-12-03T11:57:05.206041,0.000735,80 06 03 FF FF D9 FF FF E7 00 00 13 0D
52,2025-12-03T11:57:05.206082,0.000735,80 06 00 FF FF D8 FF FF E7 00 00 13 0D
53,2025-12-03T11:57:05.206122,0.000735,80 06 01 FF FF D9 FF FF E7 00 00 14 0D
54,2025-12-03T11:57:05.206179,0.000735,80 06 02 FF FF DA FF FF E6 00 00 14 0D
55,2025-12-03T11:57:05.206220,0.000735,80 06 03 FF FF DA FF FF E7 00 00 14 0D
56,2025-12-03T11:57:05.206258,0.000735,80 06 00 FF FF DA FF FF E6 00 00 14 0D
57,2025-12-03T11:57:05.206298,0.000735,80 06 01 FF FF DA FF FF E5 00 00 15 0D
58,2025-12-03T11:57:05.206339,0.000735,80 06 02 FF FF DA FF FF E4 00 00 16 0D
59,2025-12-03T11:57:05.206384,0.000735,80 06 03 FF FF DA FF FF E4 00 00 18 0D
60,2025-12-03T11:57:05.206449,0.000735,80 06 00 FF FF DA FF FF E3 00 00 19 0D
61,2025-12-03T11:57:05.206492,0.000735,80 06 01 FF FF DB FF FF E2 00 00 1C 0D
62,2025-12-03T11:57:05.206531,0.000735,80 06 02 FF FF DB FF FF E1 00 00 1F 0D
63,2025-12-03T11:57:05.206573,0.000735,80 06 03 FF FF DB FF FF E0 00 00 22 0D
64,2025-12-03T11:57:05.206614,0.000735,80 06 00 FF FF DB FF FF DF 00 00 24 0D
65,2025-12-03T11:57:05.206652,0.000735,80 06 01 FF FF DA FF FF DF 00 00 27 0D
