timestamp,elapsed_time,temperature,x_m,y_m,z_m,x_mm,y_mm,z_mm,count,flag
2025-12-03T11:57:05.203391,0.0007352828979492188,29.1627952,-8.821487426757812e-06,-1.1444091796875e-05,8.821487426757812e-06,-0.008821487426757812,-0.011444091796875,0.008821487426757812,0,0
2025-12-03T11:57:05.203812,0.0007352828979492188,29.1627952,-9.059906005859375e-06,-1.1444091796875e-05,9.298324584960938e-06,-0.009059906005859375,-0.011444091796875,0.009298324584960938,1,0
2025-12-03T11:57:05.203921,0.0007352828979492188,29.1627952,-9.059906005859375e-06,-1.1444091796875e-05,9.298324584960938e-06,-0.009059906005859375,-0.011444091796875,0.009298324584960938,2,0
2025-12-03T11:57:05.204176,0.0007352828979492188,29.1627952,-8.821487426757812e-06,-1.1444091796875e-05,9.059906005859375e-06,-0.008821487426757812,-0.011444091796875,0.009059906005859375,3,0
2025-12-03T11:57:05.204283,0.0007352828979492188,29.1627952,-8.821487426757812e-06,-1.1920928955078125e-05,9.059906005859375e-06,-0.008821487426757812,-0.011920928955078125,0.009059906005859375,0,0
2025-12-03T11:57:05.204489,0.0007352828979492188,29.1627952,-8.344650268554688e-06,-1.1920928955078125e-05,9.059906005859375e-06,-0.008344650268554688,-0.011920928955078125,0.009059906005859375,1,0
2025-12-03T11:57:05.204537,0.0007352828979492188,29.1627952,-8.106231689453125e-06,-1.2159347534179688e-05,9.059906005859375e-06,-0.008106231689453125,-0.012159347534179688,0.009059906005859375,2,0
2025-12-03T11:57:05.204580,0.0007352828979492188,29.1627952,-7.62939453125e-06,-1.239776611328125e-05,9.059906005859375e-06,-0.00762939453125,-0.01239776611328125,0.009059906005859375,3,0
2025-12-03T11:57:05.204624,0.0007352828979492188,29.1627952,-7.3909759521484375e-06,-1.2874603271484375e-05,9.059906005859375e-06,-0.0073909759521484375,-0.012874603271484375,0.009059906005859375,0,0
2025-12-03T11:57:05.204658,0.0007352828979492188,29.1627952,-7.62939453125e-06,-1.3113021850585938e-05,9.298324584960938e-06,-0.00762939453125,-0.013113021850585938,0.009298324584960938,1,0
2025-12-03T11:57:05.204691,0.0007352828979492188,29.1627952,-7.3909759521484375e-06,-1.33514404296875e-05,9.298324584960938e-06,-0.0073909759521484375,-0.0133514404296875,0.009298324584960938,2,0
2025-12-03T11:57:05.204723,0.0007352828979492188,29.1627952,-7.62939453125e-06,-1.3589859008789062e-05,9.5367431640625e-06,-0.00762939453125,-0.013589859008789062,0.0095367431640625,3,0
2025-12-03T11:57:05.204756,0.0007352828979492188,29.1627952,-7.867813110351562e-06,-1.3589859008789062e-05,9.5367431640625e-06,-0.007867813110351562,-0.013589859008789062,0.0095367431640625,0,0
2025-12-03T11:57:05.204788,0.0007352828979492188,29.1627952,-8.106231689453125e-06,-1.33514404296875e-05,9.775161743164062e-06,-0.008106231689453125,-0.0133514404296875,0.009775161743164062,1,0
2025-12-03T11:57:05.204820,0.0007352828979492188,29.1627952,-8.344650268554688e-06,-1.33514404296875e-05,9.775161743164062e-06,-0.008344650268554688,-0.0133514404296875,0.009775161743164062,2,0
2025-12-03T11:57:05.204852,0.0007352828979492188,29.1627952,-8.58306884765625e-06,-1.3113021850585938e-05,1.0251998901367188e-05,-0.00858306884765625,-0.013113021850585938,0.010251998901367188,3,0
2025-12-03T11:57:05.204886,0.0007352828979492188,29.1627952,-8.58306884765625e-06,-1.3113021850585938e-05,1.0013580322265625e-05,-0.00858306884765625,-0.013113021850585938,0.010013580322265625,0,0
2025-12-03T11:57:05.204919,0.0007352828979492188,29.1627952,-8.58306884765625e-06,-1.2874603271484375e-05,1.0013580322265625e-05,-0.00858306884765625,-0.012874603271484375,0.010013580322265625,1,0
2025-12-03T11:57:05.204950,0.0007352828979492188,29.1627952,-8.58306884765625e-06,-1.2636184692382812e-05,9.775161743164062e-06,-0.00858306884765625,-0.012636184692382812,0.009775161743164062,2,0
2025-12-03T11:57:05.204982,0.0007352828979492188,29.1627952,-8.344650268554688e-06,-1.239776611328125e-05,9.5367431640625e-06,-0.008344650268554688,-0.01239776611328125,0.0095367431640625,3,0
2025-12-03T11:57:05.205016,0.0007352828979492188,29.1627952,-8.344650268554688e-06,-1.2159347534179688e-05,9.059906005859375e-06,-0.008344650268554688,-0.012159347534179688,0.009059906005859375,0,0
2025-12-03T11:57:05.205057,0.0007352828979492188,29.1627952,-8.106231689453125e-06,-1.1920928955078125e-05,8.344650268554688e-06,-0.008106231689453125,-0.011920928955078125,0.008344650268554688,1,0
